CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CRB_WGT	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
003907102	0	0	0	0	0	 	 	CENTRAL EL	 	N	N	N	N	N	N	N	N	N	N	N	75	55	541	Y	404	30	33	800	N	237	39	28	1000	Y	389	27	.	12	.	Y	.	27	ANGELINA	003	97	15	648	643	391	60.8	38	5.9	I	0	CENTRAL ISD	003907	04	EE	EE - 04	E	 	 	07	REGION 07: KILGORE
004901001	0	1	0	 	0	1	1	ROCKPORT-FULTON H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	1295	Y	985	.	.	800	 	181	44	31	2400	Y	1058	71	11.4	57	23.1	Y	22.9	13.1	ARANSAS	004	173	17.4	997	924	426	46.1	7	0.8	M	 	ARANSAS COUNTY ISD	004901	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
004901041	0	1	0	0	1	1	1	ROCKPORT-FULTON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	77	55	2124	Y	1630	34	28	1600	Y	537	40	27	2000	Y	808	37	.	13	.	Y	.	36.7	ARANSAS	004	152	18	846	751	417	55.5	24	3.2	M	 	ARANSAS COUNTY ISD	004901	08	06	06 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
004901101	0	0	0	0	0	0	 	FULTON 4-5 LEARNING CENTER	 	N	N	N	N	N	N	N	N	N	N	N	77	55	1337	Y	1031	42	33	1600	Y	675	41	28	1600	Y	651	34	.	12	.	Y	.	34	ARANSAS	004	89	18.5	482	484	283	58.5	26	5.4	M	 	ARANSAS COUNTY ISD	004901	05	04	04 - 05	E	 	 	02	REGION 02: CORPUS CHRISTI
004901102	 	 	 	 	 	 	 	LITTLE BAY PRI	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	ARANSAS	004	.	.	.	318	207	65.1	22	6.9	M	 	ARANSAS COUNTY ISD	004901	KG	EE	EE - KG	E	004901103	LIVE OAK 1-3 LEARNING CENTER	02	REGION 02: CORPUS CHRISTI
004901103	0	0	0	0	0	 	 	LIVE OAK 1-3 LEARNING CENTER	 	N	N	N	N	N	N	N	N	N	Y	N	65	55	437	Y	283	42	33	400	Y	167	34	28	800	Y	269	16	.	12	.	Y	.	16.3	ARANSAS	004	141	17.2	822	735	452	61.5	42	5.7	M	 	ARANSAS COUNTY ISD	004901	03	01	01 - 03	E	 	 	02	REGION 02: CORPUS CHRISTI
005901001	0	0	0	 	1	1	1	ARCHER CITY H S	 	N	N	N	N	N	N	N	N	N	N	N	86	55	490	Y	421	.	.	800	 	235	42	31	1000	Y	415	73	15.1	57	25	Y	19	14.1	ARCHER	005	40	15.2	264	238	67	28.2	2	0.8	M	 	ARCHER CITY ISD	005901	12	07	07 - 12	S	 	 	09	REGION 09: WICHITA FALLS
005901101	0	0	1	0	1	0	 	ARCHER CITY EL	 	N	N	N	N	N	N	N	N	N	N	N	87	55	351	Y	305	35	33	800	Y	280	42	28	800	Y	333	43	.	12	.	Y	.	43	ARCHER	005	26	11.9	219	249	121	48.6	4	1.6	M	 	ARCHER CITY ISD	005901	06	PK	PK - 06	E	 	 	09	REGION 09: WICHITA FALLS
005902001	0	1	0	 	1	0	1	HOLLIDAY H S	 	N	N	N	N	N	N	N	N	N	N	N	87	55	313	Y	272	.	.	400	 	71	40	31	800	Y	320	75	19.1	57	25	Y	17	14.3	ARCHER	005	33	11.5	288	274	60	21.9	0	0	M	 	HOLLIDAY ISD	005902	12	09	09 - 12	S	 	 	09	REGION 09: WICHITA FALLS
005902041	0	1	0	1	1	1	0	HOLLIDAY MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	82	55	615	Y	504	43	28	800	Y	342	44	27	1000	Y	435	50	.	13	.	Y	.	49.5	ARCHER	005	16	7	230	218	55	25.2	0	0	M	 	HOLLIDAY ISD	005902	08	06	06 - 08	M	 	 	09	REGION 09: WICHITA FALLS
005902101	0	1	0	1	0	0	 	HOLLIDAY EL	 	N	N	N	N	N	N	N	N	N	N	N	91	55	521	Y	473	53	33	800	Y	420	46	28	800	Y	368	46	.	12	.	Y	.	45.5	ARCHER	005	31	9.4	329	400	128	32	1	0.3	M	 	HOLLIDAY ISD	005902	05	EE	EE - 05	E	 	 	09	REGION 09: WICHITA FALLS
005904001	1	1	0	 	1	1	0	WINDTHORST H S	 	N	N	N	N	N	N	N	N	N	N	N	87	55	245	Y	214	.	.	400	 	109	53	31	800	Y	420	78	15.8	57	24.2	Y	24.2	13.5	ARCHER	005	11	6.6	167	164	57	34.8	2	1.2	M	 	WINDTHORST ISD	005904	12	09	09 - 12	S	 	 	09	REGION 09: WICHITA FALLS
005904041	1	1	0	0	0	1	0	WINDTHORST JH	 	N	N	N	N	N	N	N	N	N	N	N	88	55	346	Y	305	35	28	1200	Y	419	50	27	1400	Y	695	46	.	13	.	Y	.	45.7	ARCHER	005	1	0.9	114	113	46	40.7	2	1.8	M	 	WINDTHORST ISD	005904	08	06	06 - 08	M	 	 	09	REGION 09: WICHITA FALLS
005904101	1	1	0	0	0	0	 	WINDTHORST EL	 	N	N	N	N	N	N	N	N	N	N	N	88	55	224	Y	197	43	33	800	Y	344	52	28	800	Y	414	45	.	12	.	Y	.	44.5	ARCHER	005	17	10.2	167	184	83	45.1	35	19	M	 	WINDTHORST ISD	005904	05	PK	PK - 05	E	 	 	09	REGION 09: WICHITA FALLS
006902001	0	0	1	 	0	0	0	CLAUDE H S	 	N	N	N	N	N	N	N	N	N	N	N	79	55	403	Y	320	.	.	800	 	276	34	31	1000	Y	336	74	17	57	24.6	Y	24.1	8.6	ARMSTRONG	006	22	10.4	211	199	65	32.7	0	0	M	 	CLAUDE ISD	006902	12	06	06 - 12	B	 	 	16	REGION 16: AMARILLO
006902101	0	0	0	0	0	0	 	CLAUDE EL	 	N	N	N	N	N	N	N	N	N	N	N	84	55	199	Y	167	41	33	800	Y	327	45	28	800	Y	361	28	.	12	.	Y	.	27.5	ARMSTRONG	006	22	15.7	140	170	85	50	3	1.8	M	 	CLAUDE ISD	006902	05	PK	PK - 05	E	 	 	16	REGION 16: AMARILLO
007901001	0	0	0	 	0	0	0	CHARLOTTE H S	 	N	N	N	N	N	N	N	N	N	N	N	61	55	248	Y	152	.	.	600	 	77	34	31	800	Y	270	52	7.3	57	23.3	N	17.6	3.6	ATASCOSA	007	24	15.9	151	141	104	73.8	6	4.3	I	 	CHARLOTTE ISD	007901	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007901041	0	1	0	1	1	0	1	CHARLOTTE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	66	55	447	Y	295	42	28	800	Y	339	30	27	1000	Y	304	22	.	13	.	Y	.	21.5	ATASCOSA	007	40	21.6	185	162	114	70.4	5	3.1	M	 	CHARLOTTE ISD	007901	08	05	05 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007901101	0	1	0	0	0	 	 	CHARLOTTE EL	 	N	N	N	N	N	N	N	N	N	N	N	67	55	166	Y	112	46	33	800	Y	368	34	28	600	Y	206	17	.	12	.	Y	.	16.5	ATASCOSA	007	24	16	150	231	163	70.6	19	8.2	M	 	CHARLOTTE ISD	007901	04	PK	PK - 04	E	 	 	20	REGION 20: SAN ANTONIO
007902001	0	0	0	 	0	0	0	JOURDANTON H S	 	N	N	N	N	N	N	N	N	N	N	N	75	55	840	Y	628	.	.	800	 	91	36	31	1600	Y	580	64	14.8	57	23	Y	17	9.2	ATASCOSA	007	71	16.1	440	476	236	49.6	5	1.1	M	 	JOURDANTON ISD	007902	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007902004	 	 	 	 	 	 	 	THE LARRY BROWN SCHOOL	 	N	N	N	N	N	Y	Y	N	N	N	N	.	55	.	X	.	.	28	0	X	.	.	27	0	X	.	.	.	.	.	X	.	.	ATASCOSA	007	1	100	1	1	1	100	0	0	X	 	JOURDANTON ISD	007902	08	08	08 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007902005	 	 	 	 	 	 	 	ATASCOSA COUNTY JUVENILE JUSTICE C	 	N	N	N	N	N	N	N	N	N	N	N	.	55	0	Z	0	.	.	0	 	.	.	31	0	Z	.	.	.	.	.	Z	.	.	ATASCOSA	007	77	100	77	10	3	30	0	0	Z	 	JOURDANTON ISD	007902	10	07	07 - 10	S	 	 	20	REGION 20: SAN ANTONIO
007902006	 	 	 	 	 	 	 	REASSIGNMENT AND OPPORTUNITY CENTE	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	ATASCOSA	007	16	100	16	4	3	75	0	0	X	 	JOURDANTON ISD	007902	11	06	06 - 11	B	 	 	20	REGION 20: SAN ANTONIO
007902041	0	0	0	0	0	0	0	JOURDANTON J H	 	N	N	N	N	N	N	N	N	N	N	N	75	55	1035	Y	773	30	28	1600	Y	482	33	27	2000	Y	669	31	.	13	.	Y	.	31	ATASCOSA	007	44	11.2	392	359	203	56.5	7	1.9	M	 	JOURDANTON ISD	007902	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007902101	0	1	0	0	1	1	 	JOURDANTON EL	 	N	N	N	N	N	N	N	N	N	N	N	77	55	806	Y	618	44	33	1400	Y	621	38	28	1600	Y	612	34	.	12	.	Y	.	34.3	ATASCOSA	007	82	13.5	606	702	424	60.4	23	3.3	M	 	JOURDANTON ISD	007902	05	PK	PK - 05	E	 	 	20	REGION 20: SAN ANTONIO
007904001	0	0	0	 	0	0	0	LYTLE H S	 	N	N	N	N	N	N	N	N	N	N	N	69	55	784	Y	541	.	.	600	 	97	37	31	1600	Y	598	69	11.8	57	23.8	Y	23.6	9.5	ATASCOSA	007	92	15.8	583	516	337	65.3	16	3.1	M	 	LYTLE ISD	007904	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007904002	 	 	 	 	 	 	 	LYTLE DAEP	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	ATASCOSA	007	42	100	42	9	9	100	3	33.3	X	 	LYTLE ISD	007904	10	07	07 - 10	S	 	 	20	REGION 20: SAN ANTONIO
007904041	0	0	0	0	0	0	0	LYTLE JUNIOR HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	58	55	1120	Y	655	30	28	1200	Y	360	27	27	2000	Y	531	17	.	13	.	Y	.	17.3	ATASCOSA	007	77	18.3	420	384	281	73.2	33	8.6	M	 	LYTLE ISD	007904	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007904101	0	0	0	0	0	0	 	LYTLE EL	 	N	N	N	N	N	N	N	N	N	Y	N	57	55	970	Y	555	33	33	1600	Y	534	26	28	1600	N	422	19	.	12	.	Y	.	19.3	ATASCOSA	007	74	13.9	532	519	372	71.7	54	10.4	I	 	LYTLE ISD	007904	05	02	02 - 05	E	 	 	20	REGION 20: SAN ANTONIO
007904103	 	 	 	 	 	 	 	LYTLE PRIMARY SCHOOL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	ATASCOSA	007	16	12.1	132	334	260	77.8	37	11.1	I	 	LYTLE ISD	007904	01	EE	EE - 01	E	007904101	LYTLE EL	20	REGION 20: SAN ANTONIO
007905001	0	0	0	 	0	0	0	PLEASANTON H S	 	N	N	N	N	N	N	N	N	N	N	N	63	55	1392	Y	871	.	.	800	 	49	34	31	1600	Y	544	69	13.6	57	24.4	Y	21.7	9.2	ATASCOSA	007	150	14.6	1029	966	495	51.2	23	2.4	M	 	PLEASANTON ISD	007905	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007905005	 	 	 	 	 	 	 	PLEASANTON ISD SCHOOL OF CHOICE	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	26	30	19	N	5	.	.	0	 	.	.	11	0	Z	.	100	.	45	100	Y	.	.	ATASCOSA	007	49	100	49	8	5	62.5	0	0	I	 	PLEASANTON ISD	007905	12	10	10 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007905007	 	 	 	 	 	 	 	PLEASANTON ISD REASSIGNMENT AND OP	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	ATASCOSA	007	80	100	80	11	8	72.7	0	0	X	 	PLEASANTON ISD	007905	12	06	06 - 12	B	 	 	20	REGION 20: SAN ANTONIO
007905041	0	0	0	0	0	0	0	PLEASANTON J H	 	N	N	N	N	N	N	N	N	N	N	N	68	55	1756	Y	1198	32	28	1600	Y	513	32	27	2000	Y	641	34	.	13	.	Y	.	34	ATASCOSA	007	86	15	574	543	325	59.9	15	2.8	M	 	PLEASANTON ISD	007905	08	07	07 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007905103	0	0	0	0	0	 	 	PLEASANTON EL	 	N	N	N	N	N	N	N	N	N	Y	N	71	55	1266	Y	894	33	33	1200	Y	391	36	28	1200	Y	429	29	.	12	.	Y	.	29	ATASCOSA	007	127	15.1	842	801	513	64	33	4.1	M	 	PLEASANTON ISD	007905	04	02	02 - 04	E	 	 	20	REGION 20: SAN ANTONIO
007905104	0	0	1	0	0	1	 	PLEASANTON INT	 	N	N	N	N	N	N	N	N	N	N	N	82	55	1160	Y	946	34	28	1600	Y	538	42	27	1200	Y	508	37	.	13	.	Y	.	37.3	ATASCOSA	007	77	12.7	604	512	309	60.4	12	2.3	M	 	PLEASANTON ISD	007905	06	05	05 - 06	M	 	 	20	REGION 20: SAN ANTONIO
007905105	 	 	 	 	 	 	 	PLEASANTON PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	ATASCOSA	007	56	18.7	299	676	494	73.1	29	4.3	M	 	PLEASANTON ISD	007905	01	EE	EE - 01	E	007905103	PLEASANTON EL	20	REGION 20: SAN ANTONIO
007906001	0	0	0	 	0	0	0	POTEET H S	 	N	N	N	N	N	N	N	N	N	N	N	66	55	904	Y	594	.	.	200	 	65	36	31	1600	Y	568	64	10.9	57	23.5	Y	22.9	6.2	ATASCOSA	007	81	15.2	532	467	365	78.2	17	3.6	M	 	POTEET ISD	007906	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
007906041	0	0	0	0	1	1	0	POTEET J H	 	N	N	N	N	N	N	N	N	N	N	N	65	55	1128	Y	733	29	28	1600	Y	467	33	27	2000	Y	667	23	.	13	.	Y	.	23	ATASCOSA	007	65	15.3	426	401	328	81.8	10	2.5	M	 	POTEET ISD	007906	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
007906101	1	 	0	 	0	 	 	POTEET EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	254	Y	184	.	33	0	Z	.	39	28	400	Y	156	19	.	12	.	Y	.	19	ATASCOSA	007	63	14.4	439	645	566	87.8	35	5.4	M	 	POTEET ISD	007906	03	PK	PK - 03	E	 	 	20	REGION 20: SAN ANTONIO
007906102	0	0	0	0	0	0	 	POTEET INT	 	N	N	N	N	N	N	N	N	N	N	N	73	55	694	Y	509	43	33	1200	Y	512	37	28	1600	Y	599	30	.	12	.	Y	.	30	ATASCOSA	007	36	12.6	285	245	180	73.5	9	3.7	M	 	POTEET ISD	007906	05	04	04 - 05	E	 	 	20	REGION 20: SAN ANTONIO
008901001	0	1	1	 	0	1	0	BELLVILLE H S	 	N	N	N	N	N	N	N	N	N	N	N	85	55	781	Y	660	.	.	600	 	151	40	31	1600	Y	634	70	14.4	57	24.6	Y	19	11.5	AUSTIN	008	64	9.6	669	605	236	39	9	1.5	M	 	BELLVILLE ISD	008901	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE
008901041	0	1	0	0	1	0	0	BELLVILLE J H	 	N	N	N	N	N	N	N	N	N	N	N	79	55	1443	Y	1137	37	28	2400	Y	876	36	27	2400	Y	853	32	.	13	.	Y	.	31.5	AUSTIN	008	30	6	500	498	216	43.4	33	6.6	M	 	BELLVILLE ISD	008901	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE
008901101	0	0	0	1	1	 	 	O'BRYANT PRI	 	N	N	N	N	N	N	N	N	N	N	N	80	55	258	Y	206	52	33	400	Y	209	41	28	400	Y	164	35	.	12	.	Y	.	34.5	AUSTIN	008	53	12.6	422	583	317	54.4	88	15.1	M	 	BELLVILLE ISD	008901	03	EE	EE - 03	E	 	 	06	REGION 06: HUNTSVILLE
008901102	0	0	0	0	0	0	 	O'BRYANT INT	 	N	N	N	N	N	N	N	N	N	N	N	77	55	801	Y	614	41	33	1600	Y	654	36	28	2000	Y	717	33	.	12	.	Y	.	32.8	AUSTIN	008	20	7.3	273	280	138	49.3	25	8.9	M	 	BELLVILLE ISD	008901	05	04	04 - 05	E	 	 	06	REGION 06: HUNTSVILLE
008901105	0	0	0	0	0	1	 	WEST END EL	 	N	N	N	N	N	N	N	N	N	N	N	85	55	199	Y	169	42	33	800	Y	333	44	28	800	Y	354	48	.	12	.	Y	.	47.5	AUSTIN	008	9	6.3	142	155	64	41.3	19	12.3	M	 	BELLVILLE ISD	008901	05	KG	KG - 05	E	 	 	06	REGION 06: HUNTSVILLE
008902001	0	1	0	 	0	0	1	SEALY H S	 	N	N	N	N	N	N	N	N	N	N	N	78	55	1114	Y	868	.	.	800	 	148	40	31	2200	Y	884	68	13.5	57	23.2	Y	20.3	11	AUSTIN	008	106	12.8	825	792	375	47.3	32	4	M	 	SEALY ISD	008902	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE
008902041	0	0	0	0	0	0	0	SEALY J H	 	N	N	N	N	N	N	N	N	N	N	N	77	55	1934	Y	1491	34	28	2400	Y	826	34	27	2600	Y	887	31	.	13	.	Y	.	31.3	AUSTIN	008	55	8.1	683	642	348	54.2	46	7.2	M	 	SEALY ISD	008902	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE
008902102	0	1	0	0	0	 	 	SELMAN EL	 	N	N	N	N	N	N	N	N	N	N	N	79	55	332	Y	261	47	33	1200	Y	558	42	28	800	Y	339	31	.	12	.	Y	.	31	AUSTIN	008	74	12.4	598	917	574	62.6	202	22	M	 	SEALY ISD	008902	03	EE	EE - 03	E	 	 	06	REGION 06: HUNTSVILLE
008902103	0	1	0	0	0	1	 	SELMAN INT	 	N	N	N	N	N	N	N	N	N	N	N	77	55	1189	Y	913	41	33	2000	Y	813	37	28	2200	Y	813	34	.	12	.	Y	.	33.5	AUSTIN	008	43	10	428	415	239	57.6	48	11.6	M	 	SEALY ISD	008902	05	04	04 - 05	E	 	 	06	REGION 06: HUNTSVILLE
008903001	0	0	0	 	0	0	0	BRAZOS H S	 	N	N	N	N	N	N	N	N	N	N	N	78	55	347	Y	270	.	.	600	 	111	42	31	1600	Y	666	66	13	57	24	Y	18.8	10.6	AUSTIN	008	35	13.7	256	238	121	50.8	7	2.9	M	 	BRAZOS ISD	008903	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE
008903041	1	0	1	1	0	1	1	BRAZOS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	83	55	528	Y	437	38	28	1200	Y	454	44	27	2000	Y	873	41	.	13	.	Y	.	40.7	AUSTIN	008	31	14.8	209	184	111	60.3	10	5.4	M	 	BRAZOS ISD	008903	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE
008903102	0	0	0	0	0	0	 	BRAZOS EL	 	N	N	N	N	N	N	N	N	N	N	N	77	55	430	Y	330	42	33	1600	Y	671	37	28	1200	Y	448	28	.	12	.	Y	.	28.3	AUSTIN	008	53	15.5	343	400	232	58	81	20.3	M	 	BRAZOS ISD	008903	05	PK	PK - 05	E	 	 	06	REGION 06: HUNTSVILLE
009901001	1	1	1	 	0	0	1	MULESHOE H S	 	N	N	N	N	N	N	N	N	N	N	N	79	55	514	Y	408	.	.	600	 	195	47	31	1600	Y	744	73	13.1	57	25	Y	22.7	11.8	BAILEY	009	56	14.4	388	337	268	79.5	23	6.8	M	 	MULESHOE ISD	009901	12	09	09 - 12	S	 	 	17	REGION 17: LUBBOCK
009901002	 	 	 	 	 	 	 	P E P	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	23	30	13	N	3	.	.	0	 	.	12	11	200	Y	23	100	.	45	95.8	Y	.	.	BAILEY	009	22	88	25	14	12	85.7	1	7.1	I	 	MULESHOE ISD	009901	12	09	09 - 12	S	 	 	17	REGION 17: LUBBOCK
009901041	1	0	1	1	1	1	1	WATSON J H	 	N	N	N	N	N	N	N	N	N	N	N	76	55	952	Y	726	38	28	1800	Y	685	40	27	2000	Y	790	36	.	13	.	Y	.	35.7	BAILEY	009	41	11.7	351	328	274	83.5	33	10.1	M	 	MULESHOE ISD	009901	08	06	06 - 08	M	 	 	17	REGION 17: LUBBOCK
009901101	0	0	0	0	0	0	 	MARY DESHAZO EL	 	N	N	N	N	N	N	N	N	N	Y	N	64	55	823	Y	526	34	33	1600	Y	545	31	28	1600	Y	493	19	.	12	.	Y	.	19	BAILEY	009	42	12.1	347	325	271	83.4	57	17.5	M	 	MULESHOE ISD	009901	05	03	03 - 05	E	 	 	17	REGION 17: LUBBOCK
009901103	 	 	 	 	 	 	 	DILLMAN EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	BAILEY	009	39	14.5	269	457	407	89.1	164	35.9	M	 	MULESHOE ISD	009901	02	EE	EE - 02	E	009901101	MARY DESHAZO EL	17	REGION 17: LUBBOCK
010901001	1	1	0	 	1	1	1	MEDINA H S	 	N	N	N	N	N	N	N	N	N	N	N	89	55	264	Y	234	.	.	800	 	274	47	31	1000	Y	473	63	12	57	25	Y	14.2	11.8	BANDERA	010	29	18.6	156	133	69	51.9	4	3	M	 	MEDINA ISD	010901	12	07	07 - 12	S	 	 	20	REGION 20: SAN ANTONIO
010901101	0	0	0	0	0	0	 	MEDINA EL	 	N	N	N	N	N	N	N	N	N	N	N	76	55	150	Y	114	42	33	800	Y	337	45	28	600	Y	267	32	.	12	.	Y	.	31.5	BANDERA	010	42	33.1	127	137	82	59.9	15	10.9	M	 	MEDINA ISD	010901	06	PK	PK - 06	E	 	 	20	REGION 20: SAN ANTONIO
010902001	1	1	1	 	0	0	1	BANDERA H S	 	N	N	N	N	N	N	N	N	N	N	N	84	55	907	Y	765	.	.	800	 	148	45	31	1600	Y	717	70	14.5	57	23.4	Y	19.4	13.1	BANDERA	010	128	15.4	832	725	294	40.6	3	0.4	M	 	BANDERA ISD	010902	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
010902041	0	1	0	1	0	0	0	BANDERA MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	81	55	1489	Y	1205	38	28	1600	Y	614	37	27	2000	Y	748	36	.	13	.	Y	.	35.7	BANDERA	010	82	13.9	592	520	274	52.7	14	2.7	M	 	BANDERA ISD	010902	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
010902101	0	0	0	0	0	0	 	ALKEK EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	652	Y	471	43	33	1200	Y	511	37	28	1400	Y	522	28	.	12	.	Y	.	27.7	BANDERA	010	101	20.3	498	587	363	61.8	55	9.4	M	 	BANDERA ISD	010902	05	EE	EE - 05	E	 	 	20	REGION 20: SAN ANTONIO
010902102	0	0	0	0	0	0	 	HILL COUNTRY EL	 	N	N	N	N	N	N	N	N	N	N	N	76	55	585	Y	445	47	33	1200	Y	559	42	28	1600	Y	667	27	.	12	.	Y	.	26.7	BANDERA	010	84	19.2	437	537	280	52.1	18	3.4	M	 	BANDERA ISD	010902	05	EE	EE - 05	E	 	 	20	REGION 20: SAN ANTONIO
011901001	0	0	0	 	0	1	0	BASTROP H S	 	N	N	N	N	N	N	N	N	N	N	N	80	55	1638	Y	1314	.	.	800	 	125	42	31	2400	Y	998	69	12	57	24	Y	20.8	12	BASTROP	011	235	17	1379	1202	625	52	49	4.1	M	 	BASTROP ISD	011901	12	09	09 - 12	S	 	 	13	REGION 13: AUSTIN
011901002	1	0	1	 	0	1	0	CEDAR CREEK H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	1931	Y	1467	.	.	1000	 	174	42	31	1800	Y	755	66	12.2	57	20	Y	21.7	11.9	BASTROP	011	238	17.1	1389	1389	859	61.8	138	9.9	M	 	BASTROP ISD	011901	12	09	09 - 12	S	 	 	13	REGION 13: AUSTIN
011901022	 	 	 	 	 	 	 	GENESIS H S	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	43	30	44	Y	19	.	.	0	 	.	21	11	800	Y	169	100	.	33	71.4	Y	.	3.3	BASTROP	011	122	92.4	132	80	60	75	9	11.3	A	 	BASTROP ISD	011901	12	09	09 - 12	S	 	 	13	REGION 13: AUSTIN
011901033	 	 	 	 	 	 	 	GATEWAY SCH	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	BASTROP	011	277	100	277	19	17	89.5	2	10.5	X	 	BASTROP ISD	011901	11	07	07 - 11	S	 	 	13	REGION 13: AUSTIN
011901041	0	0	0	0	0	1	0	BASTROP MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	71	55	2329	Y	1645	38	28	2400	Y	910	33	27	3000	Y	995	31	.	13	.	Y	.	31.3	BASTROP	011	94	13.3	707	700	407	58.1	48	6.9	M	 	BASTROP ISD	011901	08	07	07 - 08	M	 	 	13	REGION 13: AUSTIN
011901101	0	0	0	0	0	 	 	EMILE EL	 	N	N	N	N	N	N	N	N	N	N	N	66	55	450	Y	299	29	33	1200	N	345	31	28	1200	Y	375	23	.	12	.	Y	.	23	BASTROP	011	95	21.9	434	581	370	63.7	21	3.6	I	 	BASTROP ISD	011901	04	EE	EE - 04	E	 	 	13	REGION 13: AUSTIN
011901102	0	0	0	0	0	 	 	MINA EL	 	N	N	N	N	N	N	N	N	N	N	N	76	55	477	Y	362	29	33	1200	N	352	38	28	1200	Y	454	34	.	12	.	Y	.	33.7	BASTROP	011	64	16.9	379	514	290	56.4	31	6	I	 	BASTROP ISD	011901	04	KG	KG - 04	E	 	 	13	REGION 13: AUSTIN
011901103	0	0	0	0	0	 	 	CEDAR CREEK EL	 	N	N	N	N	N	N	N	N	N	N	N	54	55	654	N	354	34	33	1200	Y	406	27	28	1200	N	321	20	.	12	.	Y	.	20.3	BASTROP	011	87	12.9	672	757	630	83.2	426	56.3	I	 	BASTROP ISD	011901	04	EE	EE - 04	E	 	 	13	REGION 13: AUSTIN
